,ids,ra,dec,z,mergers
0,24766,189.274024,62.263516,0.4880949657380804,[24530]
1,24798,189.274422,62.263765,2.4537777020145044,[]
2,24978,189.271486,62.26472,2.0053954673532477,[]
3,25045,189.277141,62.264815,0.5218007184241815,[]
4,25329,189.279971,62.266391,0.8775527495659522,[]
5,25387,189.282735,62.268253,0.9102128793657411,[]
6,25549,189.282818,62.267267,0.4750099624608988,[25586]
7,25550,189.270296,62.26711,1.8351635628586418,"[25236, 25631]"
8,25721,189.286171,62.269845,0.4468612752084316,[]
9,25737,189.266307,62.268117,0.6458707398276984,[]
10,25797,189.273495,62.268361,0.8852185099103805,[25877]
11,25947,189.282232,62.271104,0.914336446668503,[]
12,26095,189.267496,62.26979,2.046489191175612,[]
13,26193,189.251694,62.271397,0.9151177499549744,"[26172, 26537, 26628]"
14,26197,189.262109,62.270376,2.107284274617648,[]
15,26257,189.277766,62.270521,0.7138624706828923,[]
16,26457,189.276226,62.271565,1.9549363367162804,[26361]
17,26537,189.250525,62.272678,0.9307982437927066,"[26193, 26628, 26879]"
18,26542,189.257885,62.27269,0.5058592061201547,[]
19,26645,189.267734,62.273576,0.4657770223200321,[26767]
20,26652,189.261986,62.272441,1.913043649895334,[26669]
21,26673,189.27921,62.274483,0.9173408797564065,[]
22,26747,189.264269,62.275293,0.32249726782052246,"[27234, 27523]"
23,26767,189.268411,62.273276,0.3930010702344592,[26645]
24,26778,189.249636,62.27445,0.9977225916111305,[]
25,26788,189.278018,62.274675,0.8078252697316123,[26673]
26,26789,189.294306,62.273265,1.0906039933485066,[]
27,26823,189.245094,62.277186,0.3071165061854295,[]
28,26842,189.252131,62.274147,1.5630563667240405,[]
29,26859,189.271098,62.274353,1.114732351218298,[]
30,26873,189.262991,62.274088,0.8853601324168515,[27026]
31,26879,189.250404,62.273985,0.8478648205699292,[26537]
32,26910,189.275136,62.273809,0.2266530351622139,[]
33,26922,189.283435,62.273765,1.1691105535532655,[26992]
34,26946,189.260208,62.274309,0.8126267562232079,"[27026, 27058, 27073]"
35,27006,189.263714,62.275807,0.7125623855892188,[27051]
36,27018,189.259525,62.27471,1.3012202453861308,[27101]
37,27051,189.262097,62.274905,0.7344093816658764,"[27006, 27026]"
38,27057,189.283647,62.275339,0.1727273422417539,[]
39,27060,189.287347,62.275003,0.696470946699006,[]
40,27073,189.259821,62.275279,0.7161950359558757,"[26946, 27058, 27145]"
41,27101,189.258705,62.275435,1.2591244423446586,[27018]
42,27145,189.259082,62.275232,0.6443732025093345,[27073]
43,27179,189.297751,62.275603,1.5265141541001426,[]
44,27185,189.242059,62.27751,1.0353967464451899,[]
45,27234,189.261736,62.276956,0.40270151112288294,[27523]
46,27235,189.243553,62.276955,0.4720557923264197,[]
47,27240,189.263591,62.276401,3.4364112787167076,[]
48,27269,189.265621,62.276568,0.7054239447174783,[27618]
49,27308,189.260881,62.276094,2.4220914586180413,"[27108, 27572]"
50,27404,189.280643,62.278438,0.960732933643975,[]
51,27422,189.285082,62.277541,1.2015679039639087,[27837]
52,27440,189.26336,62.27786,0.6876945079423041,[]
53,27472,189.298337,62.277902,1.1910280339715693,[27588]
54,27519,189.239249,62.277212,0.8078506662173314,[27351]
55,27532,189.269309,62.281052,0.3482919090746458,[]
56,27572,189.259943,62.2775,2.3735129371272974,"[27308, 27489]"
57,27660,189.269836,62.278325,0.9911754613688705,[]
58,27668,189.2374,62.278197,0.8405203637268971,[]
59,27676,189.2596,62.278172,0.7576806720688095,"[27829, 27886]"
60,27689,189.251789,62.279172,0.12413536822541646,[27720]
61,27698,189.270135,62.278702,0.6225657749925569,[]
62,27722,189.235033,62.27854,0.32759052527314414,[]
63,27739,189.245389,62.278291,1.764583727940064,[27787]
64,27778,189.23645,62.278762,2.1553784750669025,[]
65,27825,189.243676,62.279336,2.1263061586183922,[]
66,27829,189.260358,62.279224,0.7572858966602802,"[27676, 27886, 28035]"
67,27830,189.263825,62.279588,0.7154920981505148,[]
68,27837,189.284175,62.278837,1.3193462488947045,"[27422, 27642]"
69,27877,189.233044,62.279145,0.2270747080738738,[]
70,27901,189.27289,62.279277,1.017716603632198,[]
71,27916,189.251814,62.280047,0.2970735839201187,[]
72,27933,189.246875,62.27946,2.0165372325600224,[]
73,27951,189.226202,62.281984,0.9354901728703469,[28594]
74,27978,189.229119,62.282913,0.5518712221201273,[28807]
75,27995,189.252992,62.280382,0.4718143818650811,[27868]
76,28005,189.28407,62.283102,0.4316988580337559,[]
77,28015,189.275754,62.28679,0.2925280049267928,[]
78,28040,189.303886,62.280264,1.1512283155721226,[]
79,28055,189.263137,62.280109,1.293516995678172,[]
80,28073,189.257056,62.281048,1.7530366420390595,"[28171, 28194]"
81,28082,189.309681,62.282336,0.42693856912165146,[]
82,28121,189.278625,62.283924,2.488290508814584,[]
83,28194,189.257257,62.281433,1.7629653877707032,"[28073, 28171]"
84,28206,189.252958,62.281033,0.899760232416443,[]
85,28215,189.232607,62.282117,0.9749549592307868,[28523]
86,28237,189.30135,62.281951,2.2775193630874084,[]
87,28243,189.24769,62.281116,0.9981059035830423,[28387]
88,28284,189.261655,62.282151,0.9193757985581125,[28274]
89,28308,189.240823,62.281704,2.5148568257871458,"[28170, 28428]"
90,28379,189.299923,62.283155,1.1543213146654971,[]
91,28381,189.304714,62.28178,1.1864716568634939,[]
92,28393,189.220391,62.28197,0.701882038305211,[28466]
93,28395,189.278947,62.28219,1.003961657563774,[]
94,28406,189.302197,62.282019,0.5478948999811352,[28558]
95,28436,189.275917,62.282135,2.1907532263211253,[28212]
96,28440,189.31878,62.288755,0.9145361422498959,[]
97,28451,189.247715,62.282931,1.1443789096929335,[]
98,28466,189.220594,62.28224,0.6974680717292684,[28393]
99,28496,189.274902,62.282645,0.34654473871237307,[]
100,28519,189.258143,62.283319,0.4990502903325893,[]
101,28535,189.22181,62.282301,0.3852349689597605,[]
102,28540,189.268675,62.282586,0.504627190638799,[]
103,28541,189.292197,62.282833,0.5642130049505121,[]
104,28553,189.237221,62.283262,0.9091409643838405,[]
105,28574,189.24187,62.291155,2.7414392247351786,[]
106,28593,189.246538,62.283787,1.3590241417199358,[28596]
107,28596,189.246353,62.283548,1.3467526451467344,[28593]
