,ids,ra,dec,z,mergers
10,37800,53.060283,-27.734835,0.42681400273535064,[]
11,39896,53.051093,-27.724073,1.7456887764436602,[]
12,41517,53.040786,-27.716022,0.3327214084053186,"[41468, 41791]"
13,42681,53.06627,-27.711174,0.7470951407734325,[]
14,44471,53.038259,-27.701685,0.732394989528634,[44975]
15,37812,53.045457,-27.728628,0.9357662899410998,"[38894, 39162]"
16,39933,53.051375,-27.724158,0.8082801501902234,[]
17,41531,53.058675,-27.716362,1.0431064461647028,"[41220, 41296, 41581, 41708, 41806]"
18,42684,53.07887,-27.711737,0.8847316171139172,"[42325, 42360, 42783]"
19,44539,53.041144,-27.70233,0.3357617383709994,[]
20,37939,53.061621,-27.734028,1.5522761574314095,[38140]
21,39939,53.077753,-27.72405,0.40518526674637634,[]
22,41547,53.064055,-27.716371,2.7414579808922297,[41437]
23,42690,53.073529,-27.711112,0.5832583813847426,[42362]
24,44594,53.05261,-27.702237,0.2952877207436509,"[44465, 44834]"
25,38124,53.062033,-27.732872,1.081933310916852,[]
26,39973,53.040749,-27.723895,1.6130918145549245,[]
27,41556,53.041565,-27.715565,0.7822724202639331,"[41790, 41863, 42070, 42108]"
28,42701,53.040851,-27.711608,0.523657183799763,[42149]
29,44604,53.073659,-27.702457,1.182336787935252,[44150]
30,38140,53.062306,-27.732987,1.6029463899979959,[37939]
31,40001,53.054703,-27.72382,0.7145623214693081,[]
32,41558,53.064517,-27.715984,1.7461354448903643,"[41557, 41719]"
33,42729,53.046937,-27.711191,0.45523743985724996,[42519]
34,44617,53.065732,-27.702165,2.9074855291351227,[]
35,38165,53.04548,-27.732864,0.6040808299352083,"[37808, 37902]"
36,40002,53.070708,-27.724111,0.7180453024629515,"[39602, 39884, 40095]"
37,41571,53.079785,-27.716199,1.0127001951941341,[41683]
38,42756,53.039915,-27.710945,2.3434640491840177,"[42561, 42655]"
39,44618,53.04733,-27.702464,0.41341729194940385,[44051]
40,38209,53.051599,-27.731562,0.37640610203886976,[]
41,40023,53.058188,-27.723702,0.8951681504032655,[40187]
42,41593,53.04497,-27.716057,0.7165188054154502,"[41692, 41962]"
43,42783,53.079949,-27.710971,0.8986114991061022,"[42360, 42684]"
44,44683,53.047411,-27.701827,0.7198399302863765,[44540]
45,38322,53.075428,-27.731574,0.6490176725515421,[38196]
46,40078,53.055616,-27.723439,1.312514727750019,[40114]
47,41683,53.080628,-27.715695,1.1344679472154853,"[41696, 41830]"
48,42789,53.034052,-27.711266,2.3794529248639757,[42800]
49,44710,53.046762,-27.701449,0.28213401561458196,"[44051, 44124]"
50,38365,53.058486,-27.731307,2.3198880925570116,[38555]
51,40095,53.070827,-27.723759,0.6478541963500516,"[40002, 40208]"
52,41688,53.060993,-27.715597,1.1361968008206667,"[41296, 41509]"
53,42827,53.040477,-27.71072,3.1762116901463484,[42878]
54,44725,53.065952,-27.701851,2.195736999497417,[44808]
55,38398,53.049253,-27.732011,1.227388088683533,"[38028, 38106, 38304, 38313]"
56,40114,53.056299,-27.723212,1.1875896064607054,"[39900, 40078]"
57,41708,53.059862,-27.716289,1.0149369254063776,"[41245, 41296, 41442, 41531, 41688]"
58,42831,53.055749,-27.711072,0.3758724474858059,[]
59,44820,53.062275,-27.701125,2.2490650415454403,"[44475, 44612]"
60,38466,53.050799,-27.731425,0.7042008421265941,[]
61,40142,53.05114,-27.723351,1.190320256179542,[40192]
62,41734,53.048926,-27.71555,1.947867707400153,"[41525, 41699]"
63,42832,53.03916,-27.710034,0.7318793441993178,"[42454, 42539, 42540, 42718, 42722, 43151, 43171]"
64,44831,53.049389,-27.701235,0.12690574792317721,"[43642, 44444, 44548]"
65,38493,53.065954,-27.73092,2.741457980927909,[]
66,40192,53.052048,-27.722636,1.2938931323128098,"[40142, 40155, 40425]"
67,41755,53.073422,-27.715955,0.6478515715932728,[41460]
68,42833,53.06363,-27.710254,0.7331353409896781,[]
