,ids,ra,dec,z,mergers
33,43548,53.129374,-27.707344,1.665682870180742,"[43417, 43420, 43460, 43588, 43596]"
34,43567,53.133635,-27.701951,1.0948364002484041,[]
35,43572,53.142153,-27.707427,2.0460050856409144,[43274]
36,43581,53.122975,-27.706583,0.43211256814339905,[43632]
37,43596,53.12862,-27.707294,1.5666335986600535,"[43091, 43352, 43548]"
38,43618,53.13098,-27.706502,1.0396004188856676,[]
39,43651,53.123191,-27.706865,0.9599539760272874,[]
40,43659,53.126007,-27.706056,1.77053858807979,[]
41,43727,53.130462,-27.701639,0.7845562991265136,[]
42,43762,53.142018,-27.706186,1.06967831521264,[43266]
43,43809,53.135495,-27.705274,0.659417414693481,[]
44,43926,53.14992,-27.704937,0.6816514019883521,[]
45,44020,53.148362,-27.704306,3.390730870908815,[]
46,44050,53.125394,-27.703379,1.559625888489709,[43866]
47,44083,53.134834,-27.704124,1.8748375859143116,"[43788, 44202]"
48,44085,53.128724,-27.704,1.751783176258923,[44058]
49,44091,53.131155,-27.703971,1.7678505289134234,[]
50,44152,53.130503,-27.703681,1.021715769950792,[]
51,44166,53.146998,-27.703653,0.403678101936358,[]
52,44228,53.131804,-27.702215,2.38541117912056,"[44244, 44832]"
53,44263,53.155842,-27.703586,0.20888365689247726,[]
54,44402,53.127122,-27.703426,1.2346802298806605,[]
55,44459,53.150566,-27.70251,0.7331540073302008,"[44607, 44842]"
56,44496,53.118688,-27.702327,0.7414213595058345,[]
57,44588,53.140461,-27.702833,1.0816540591302979,[44335]
58,44598,53.134724,-27.700734,0.5991550082841688,[45124]
59,44619,53.117612,-27.701438,3.7167562036809225,"[44429, 44826]"
60,44643,53.119551,-27.702401,1.0755379122133877,[44538]
61,44674,53.139378,-27.701263,1.2720558434177336,"[44727, 44843]"
62,44711,53.12902,-27.70217,2.260143607096543,[44805]
63,44740,53.156987,-27.701834,0.6670999803120016,[]
64,44767,53.123451,-27.701469,2.3600670659341287,[44535]
65,44773,53.151391,-27.700697,0.3902550009127368,[44974]
66,44784,53.126835,-27.701268,0.7313527468944921,[]
67,44805,53.127918,-27.701282,2.2622159828280877,[44711]
68,44810,53.118526,-27.701049,0.5523134315399015,"[44359, 44955]"
69,44824,53.141158,-27.70109,1.6357111183502584,[44775]
70,44842,53.151169,-27.701064,0.6680781714699778,"[44459, 44607]"
71,44843,53.139312,-27.700765,1.1471823821666025,[44674]
72,44848,53.129577,-27.701424,1.5550533333822774,[44721]
73,44871,53.138847,-27.701088,1.7606348907341196,"[44581, 44596, 44775]"
74,44920,53.138759,-27.700469,2.429266787496699,"[44714, 44772, 44851, 45068]"
75,44959,53.139785,-27.700114,0.4042107061150012,[]
76,44974,53.151188,-27.700365,0.404215058476155,[44773]
77,44985,53.147044,-27.700517,1.1141738773584222,"[44682, 44754, 45097]"
78,44996,53.125789,-27.699776,0.862172459313854,[]
79,45012,53.148184,-27.700754,0.7302672318115575,[]
80,45068,53.137568,-27.700105,2.4843639417572003,"[44714, 44772, 44851, 44920]"
81,45116,53.144197,-27.700342,1.0574630127171532,[]
82,45124,53.135505,-27.699488,0.6811457868991007,"[44598, 44827]"
83,45133,53.131203,-27.699451,0.6241382487219644,[]
84,45222,53.153248,-27.699156,0.16213042862958582,[]
85,45246,53.134666,-27.6995,2.62020899344462,[]
86,45250,53.114406,-27.698987,0.766675958155704,[45178]
87,45257,53.128532,-27.699224,0.7176255464958367,[]
88,45265,53.144778,-27.698812,1.255882244811881,[]
89,45279,53.143292,-27.699208,0.08271889164359175,[]
90,45295,53.136891,-27.698831,0.9446196380160675,[45439]
91,45313,53.115987,-27.698486,1.2134188907197279,[]
